id,family_id,parent_id,name,bookkeeping,level,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
aisi1234,nucl1709,east2767,Aisian,False,family,,,,,,0,2,0,
aita1238,nort2933,roto1249,Aita,False,dialect,,,,,,0,0,0,
aito1238,taik1256,assa1264,Aiton,False,language,26.5145,92.3169,aio,,,0,0,0,IN
aitu1237,aust1307,raro1241,Aitutaki,False,dialect,,,,,,0,0,0,
aiya1239,drav1251,tami1289,Aiyangar,False,dialect,,,,,,0,0,0,
aiya1240,drav1251,tami1289,Aiyar,False,dialect,,,,,,0,0,0,
aiye1241,atla1278,west2472,Aiyegunle,False,dialect,,,,,,0,0,0,
aiye1242,khoe1240,shua1254,||'Aiye,False,dialect,,,,,,0,0,0,
aizi1248,krua1234,greb1258,Aizi,False,family,,,,,,0,2,0,
aizu1241,japo1237,sout2953,Aizu,False,dialect,,,,,,0,0,0,
ajab1235,atla1278,gbee1241,Aja (Benin),False,language,7.06634,1.64992,ajg,,,0,0,4,BJ TG
ajam1240,nucl1709,cent2117,Ajam,False,dialect,,,,,,0,0,0,
ajas1235,kres1240,kres1240,Aja (South Sudan),False,language,8.58003,25.6122,aja,,,0,0,0,SS
ajaw1236,afro1255,west2712,Ajawa,False,language,10.21,9.89205,ajw,,,0,0,0,NG
ajee1238,atla1278,arig1246,Aje,False,dialect,,,,,,0,0,0,
ajie1238,aust1307,houa1234,Ajië,False,language,-21.3029,165.468,aji,,,0,0,0,NC
ajir1238,indo1319,guja1253,Ajiri of Hazara,False,dialect,,,,,,0,0,0,
ajiw1238,mpur1239,mpur1239,Ajiw,False,dialect,,,,,,0,0,0,
ajra1238,atla1278,tofi1235,Ajra,False,dialect,,,,,,0,0,0,
ajug1238,cent2225,avok1242,Ajugu,False,dialect,,,,,,0,0,0,
ajuh1237,aust1307,lawa1257,Ajuh,False,dialect,,,,,,0,0,0,
ajum1239,atla1278,myen1241,Ajumba,False,dialect,,,,,,0,0,0,
ajyi1238,araw1281,ashe1271,Ajyíninka Apurucayali,False,language,-9.82364,-74.61947,cpc,,,0,0,0,PE
akaa1242,east2386,akak1254,Aka,False,language,11.2101,33.6524,soh,,,0,0,0,SD
akab1248,grea1241,boca1235,Akabo,False,language,12.3629,92.8011,akm,,,0,0,0,IN
akab1249,grea1241,sout2683,Akabea,False,language,12.3782,92.7818,abj,,,0,0,0,IN
akab1250,koia1260,esee1247,Akabafa,False,dialect,,,,,,0,0,0,
akac1240,grea1241,boca1235,Akacari,False,language,13.49086,92.94855,aci,,,0,0,0,IN
akaj1239,grea1241,jeru1239,Akajeru,False,language,13.1525,92.9504,akj,,,0,0,1,IN
akak1251,grea1241,jeru1239,Akakora,False,language,12.0944,92.7466,ack,,,0,0,0,IN
akak1252,grea1241,nort3276,Akakede,False,language,12.8494,92.8227,akx,,,0,0,0,IN
akak1253,grea1241,okol1242,Akakol,False,language,12.73253,92.78661,aky,,,0,0,0,IN
akak1254,east2386,east2386,Aka-Kelo-Molo,False,family,,,,,,0,3,2,
akal1238,sino1245,nyis1236,Aka Lel,False,dialect,,,,,,0,0,0,
akam1238,atla1278,west2482,Akamkpa-Ejagham,False,dialect,,,,,,0,0,0,
akan1248,tung1282,nana1257,Akani,False,dialect,,,,,,0,0,0,
akan1250,atla1278,akan1251,Akan,False,language,6.34756,-1.33254,aka,,,0,0,10,GH TG
akan1251,atla1278,cent2262,Akanic,False,family,,,,,,0,3,12,
akar1243,grea1241,sout2683,Akarbale,False,language,12.6663,92.8278,acl,,,0,0,0,IN
akar1244,pama1250,east2379,Akarre,False,dialect,,,,,,0,0,0,
akas1241,ijoi1239,sout2774,Akassa,False,dialect,,,,,,0,0,0,
akas1242,atla1278,ntch1241,Akaselem,False,language,8.8858,1.37035,aks,,,0,0,0,TG
akaw1239,cari1283,kapo1251,Akawaio-Ingariko,False,language,6.16277,-60.862,ake,,,0,0,2,BR GY VE
akaw1241,cari1283,akaw1239,Akawaio,False,dialect,,,,,,0,0,0,
akeb1238,atla1278,kebu1246,Akebu,False,language,7.78365,0.77668,keu,,,0,0,0,TG
akee1238,atla1278,eggo1240,Ake,False,language,8.59543,8.75768,aik,,,0,0,0,NG
akei1237,aust1307,west2845,Akei,False,language,-15.6377,166.767,tsr,,,0,0,0,VU
akel1234,atla1278,nucl1803,Akeleic,False,family,,,,,,0,3,2,
akel1235,atla1278,ngun1272,Akelel,False,dialect,,,,,,0,0,0,
aker1238,pama1250,west2441,Akerre,False,dialect,,,,,,0,0,0,
akeu1235,sino1245,akha1246,Akeu,False,language,22.1959,101.0823,aeu,,,0,0,0,CN LA MM TH
akha1245,sino1245,akha1246,Akha,False,language,21.2309,100.964,ahk,,,0,0,2,CN LA MM TH VN
akha1246,sino1245,haya1251,Akhaic,False,family,,,,,,0,4,2,
akhm1237,afro1255,uppe1445,Akhmimic,False,dialect,,,,,,0,0,0,
akho1238,khoe1240,haio1238,Akhoe,False,dialect,,,,,,0,0,0,
akht1238,nakh1245,lezg1247,Akhty,False,dialect,,,,,,0,0,0,
akhv1239,nakh1245,andi1254,Akhvakh,False,language,42.4003,46.3037,akv,,,0,0,5,RU
akib1234,anem1249,anem1249,Akiblik,False,dialect,,,,,,0,0,0,
akii1238,nucl1709,apal1256,Aki,False,dialect,,,,,,0,0,0,
akim1239,utoa1244,toho1245,Akimel O'odham,False,dialect,,,,,,0,0,0,
akit1240,japo1237,nort2934,Akita,False,dialect,,,,,,0,0,0,
akka1237,ural1272,main1280,Akkala Saami,False,language,67.8625,32.4046,sia,,,0,0,0,RU
akka1240,afro1255,east2678,Akkadian,False,language,33.1,44.1,akk,,,0,0,9,IQ
akkk1240,sepi1257,yell1247,Ak,False,language,-3.57026,141.784,akq,,,0,0,0,PG
akla1240,aust1307,west2820,Aklanon,False,language,11.55432,122.35413,akl,,,0,0,4,PH
akla1241,aust1307,akla1240,Kailibo Aklanon,False,dialect,11.5543,122.354,,,,0,0,0,PH
aknn1239,indo1319,asia1266,Akn,False,dialect,,,,,,0,0,0,
akol1237,aust1307,east2763,Akolet,False,language,-6.22711,150.182,akt,,,0,0,0,PG
akon1238,atla1278,yoru1245,Akono,False,dialect,,,,,,0,0,0,
akoo1247,sino1245,akha1245,Ako,False,dialect,,,,,,0,0,0,
akoo1248,atla1278,cent2284,Akoose,False,language,4.9243,9.65522,bss,,,0,0,7,CM
akoo1249,atla1278,ekpe1253,Ako (Atlantic-Congo),False,dialect,,,,,,0,0,0,
akoo1250,aust1307,bada1261,Ako (Indonesia),False,dialect,,,,,,0,0,0,
akoy1238,anga1289,tain1255,Akoye,False,language,-7.66067,145.669,miw,,,0,0,0,PG
akpa1238,atla1278,yaty1238,Akpa,False,language,7.32586,8.01629,akf,,,0,0,0,NG
akpa1243,atla1278,siwu1238,Akpafu,False,dialect,,,,,,0,0,0,
akpe1247,atla1278,anii1245,Akpe,False,dialect,,,,,,0,0,0,
akpe1248,atla1278,akpe1249,Akpes,False,language,7.50256,5.95559,ibe,,,0,0,9,NG
akpe1249,atla1278,benu1247,Akpes-Edoid,False,family,,,,,,17,30,84,
akpo1242,atla1278,ikwe1242,Akpo-Mgbu-Tolu,False,dialect,,,,,,0,0,0,
akpo1243,atla1278,alum1251,Akpondu,False,language,9.235232,8.545454,,,,0,0,0,NG
akre1239,indo1319,sout3317,Akre,False,dialect,,,,,,0,0,0,
akru1241,lowe1437,tamo1242,Chini,False,language,-4.88687,144.821,afi,,,0,0,0,PG
aksa1237,kawe1237,qawa1238,Wellington Kawésqar,False,dialect,,,,,,0,0,0,
akua1239,atla1278,twii1234,Akuapem,False,dialect,,,,,,0,0,0,
akuk1235,atla1278,okpe1251,Akuku,False,language,7.40354,6.34264,ayk,,,0,0,0,NG
akum1238,atla1278,akum1239,Akum,False,language,6.85716,9.96261,aku,,,0,0,0,CM NG
akum1239,atla1278,yuku1244,Akum-Beezen,False,family,,,,,,1,3,0,
akun1239,atla1278,akpe1248,Akunnu,False,dialect,,,,,,0,0,0,
akun1241,tupi1275,akun1243,Akuntsu,False,language,-12.8322,-60.9716,aqz,,,0,0,0,BR
akun1243,tupi1275,nucl1716,Corumbiara,False,family,,,,,,0,2,3,
akur1238,cari1283,tiri1260,Akurio,False,language,3.19607,-55.6294,ako,,,0,0,0,SR
akus1238,nakh1245,aqus1234,Akusha,False,dialect,,,,,,0,0,0,
akwa1247,atla1278,pong1250,Akwa (Nigeria),False,dialect,,,,,,0,0,0,
akwa1248,atla1278,koyo1244,Akwa,False,language,-0.39897,15.4623,akw,,,0,0,0,CG
akwa1249,atla1278,mada1282,Akwanga,False,dialect,,,,,,0,0,0,
akya1234,book1242,pend1244,Akyaung Ari Naga,True,language,,,nqy,,,0,0,0,MM
akye1239,atla1278,akan1250,Akyem Bosome,False,dialect,,,,,,0,0,0,
alab1237,musk1252,alab1247,Alabama,False,language,30.76738,-94.62848,akz,,,0,0,0,US
alab1246,aust1307,alab1255,Alabat Island Agta,False,language,14.1217,122.014,dul,,,0,0,0,PH
alab1247,musk1252,musk1252,Alabaman-Koasati,False,family,,,,,,0,3,0,
alab1254,afro1255,kamb1318,Alaba-K'abeena,False,language,7.39014,38.1732,alw,,,0,0,0,ET
alab1255,aust1307,cent2246,Alabat-Manide Agta,False,family,,,,,,0,2,0,
alab1256,turk1311,noga1249,Alabugat Tatar,False,dialect,43.59,46.66,,,,0,0,0,
alac1239,kawe1237,kawe1237,Alacalufe-Austral,False,language,-54.788017,-70.140381,,,,0,0,0,CL
alac1240,kawe1237,nort1506,Alacalufe-Central,False,language,-53.435719,-71.04126,,,,0,0,0,AR
alac1244,otom1299,guer1245,Alacatlatzala Mixtec,False,language,17.25,-98.58,mim,,,0,0,5,MX
alad1239,atla1278,wudu1238,Alada,False,dialect,,,,,,0,0,0,
alag1242,atla1278,nucl1732,Alago,False,language,8.34986,8.52085,ala,,,0,0,4,NG
alag1243,aust1307,iray1237,Alag-Bako,False,dialect,,,,,,0,0,0,
alag1248,afro1255,nort3164,Alagwa,False,language,-4.64148,35.7231,wbj,,,0,0,0,TZ
alag1249,book1242,book1242,Alaguilac,True,language,,,,,,0,0,0,GT
alak1252,aust1305,bahn1262,Alakong,False,dialect,,,,,,0,0,0,
alak1253,aust1305,west2399,Alak,False,language,15.5565,106.597,alk,,,0,0,0,LA
alak1254,timo1261,abui1241,Alakaman,False,dialect,,,,,,0,0,0,
alam1246,sepi1257,east2496,Alamblak,False,language,-4.66307,143.316,amp,,,0,0,2,PG
alan1247,indo1319,east2303,Åland Islands Swedish,False,dialect,60.2151,19.9422,,,,0,0,0,AX
alan1248,atla1278,anyi1245,Alangua,False,dialect,,,,,,0,0,0,
alan1249,aust1307,nort2873,Alangan,False,language,13.0982,121.022,alj,,,0,0,0,PH
alan1250,nucl1709,sian1257,Alango,False,dialect,,,,,,0,0,0,
alap1235,unat1236,namb1301,Alapmunte,False,language,-12.329886,-59.996702,apv,,,0,0,0,BR
alar1239,mong1349,russ1264,Alar,False,dialect,,,,,,0,0,0,
alas1253,indo1319,nort2665,Alasai,False,dialect,,,,,,0,0,0,
alas1254,aust1307,bata1292,Alas,False,dialect,,,,,,0,0,0,
alas1256,mong1349,kalm1243,Alasha Oirad,False,dialect,,,,,,0,0,0,
alas1257,atha1245,gwic1235,Alaskan Kutchin,False,dialect,,,,,,0,0,0,
alat1245,atla1278,ngem1255,Alatening,False,dialect,,,,,,0,0,0,
alat1246,namb1299,sout2994,Alatesu,False,dialect,,,,,,0,0,0,
alaw1244,mang1423,mara1414,Alawa,False,language,-15.5458,134.282,alh,,,0,0,0,AU
alay1234,pama1250,pama1251,Alaya-Athima,False,family,,,,,,3,7,3,
alba1267,indo1319,clas1257,Albanian,False,family,,,sqi,,,1,4,18,AL
alba1268,indo1319,alba1267,Albanian-Tosk,False,family,,,,,,0,3,11,
alba1269,aust1307,inla1266,Inland-Buhi-Daraga Bikol,False,language,13.1989,123.49,bhk,,,0,0,5,PH
alba1270,algi1248,nort2961,Albany River Ojibwa,False,dialect,,,,,,0,0,0,
alba1271,sign1238,deaf1237,Albanian Sign Language,False,language,41.328889,19.817778,sqk,,,0,0,0,AL
alba1272,pama1250,nort2758,Albatross Bay,False,family,,,,,,2,4,5,
alca1237,aust1307,inon1237,Alcantaranon,False,dialect,,,,,,0,0,0,
alca1238,aust1307,akla1240,Alcantara Aklanon,False,dialect,,,,,,0,0,0,
alco1235,otom1299,guer1245,Alcozauca Mixtec,False,language,17.3687,-98.3969,xta,,,0,0,2,MX
alec1238,tung1282,manc1252,Alechuxa,False,dialect,,,,,,0,0,0,
aleg1238,atla1278,bukp1239,Alege,False,language,6.59423,9.00394,alf,,,0,0,0,NG
alek1238,nucl1709,gahu1246,Alekano,False,language,-6.03901,145.387,gah,,,0,0,0,PG
alem1243,indo1319,mode1258,Alemannic,False,family,,,,,,2,4,17,
alep1237,aust1307,sina1266,Alepa,False,dialect,,,,,,0,0,0,
alep1241,afro1255,nort3139,Aleppo,False,dialect,,,,,,0,0,0,
alep1242,indo1319,sout3318,Aleppo Kurmanji,False,dialect,,,,,,0,0,0,
aleu1260,eski1264,aleu1261,Aleut,False,language,52.1228,-174.29,ale,,,0,0,2,RU US
aleu1261,eski1264,eski1264,Aleutic,False,family,,,,,,0,2,2,
alew1234,aust1307,hula1239,Alewai,False,dialect,,,,,,0,0,0,
alfo1240,ural1272,hung1274,Alfold,False,dialect,,,,,,0,0,0,
alga1234,afro1255,nort3292,'Algaden,False,dialect,,,,,,0,0,0,
alge1235,sign1238,lsfi1234,Algerian Sign Language,False,language,36.4762,3.5462,asp,,,0,0,0,DZ
alge1239,afro1255,nort3191,Algerian Arabic,False,language,35.4208,3.23033,arq,,,0,0,3,DZ MA TN
alge1240,afro1255,nort3191,Algerian Saharan Arabic,False,language,20.8884,4.80626,aao,,,0,0,0,DZ EH LY MA NE
alge1241,afro1255,jude1263,Alger Judeo-Arabic,False,dialect,,,,,,0,0,0,
algh1238,indo1319,cata1289,Algherese,False,dialect,40.56432,8.32867,,,,0,0,0,IT
algi1247,afro1255,alge1239,Algiers,False,dialect,,,,,,0,0,0,
algi1248,,,Algic,False,family,,,,,,21,46,40,
algo1255,algi1248,seve1242,Algonquin,False,language,47.3876,-77.5258,alq,,,0,0,2,CA
algo1256,algi1248,algi1248,Algonquian-Blackfoot,False,family,,,,,,20,44,40,
algo1257,algi1248,algo1256,Algonquian,False,family,,,,,,19,43,38,
alha1241,afro1255,gulf1241,Al-Hasaa,False,dialect,,,,,,0,0,0,
alha1242,afro1255,gulf1241,Al-Hasâ,False,dialect,,,,,,0,0,0,
alia1238,nilo1247,sout2833,Aliap,False,dialect,,,,,,0,0,0,
alif1238,atla1278,yace1238,Alifokpa,False,dialect,,,,,,0,0,0,
alig1238,indo1319,bund1253,Aligarh,False,dialect,,,,,,0,0,0,
alii1240,atla1278,ngba1286,Ali,False,language,4.60014,18.0352,aiy,,,0,0,0,CD CF
alii1241,aust1307,kapp1237,Ali (Papua New Guinea),False,dialect,,,,,,0,0,0,
alil1239,araw1281,para1316,Alile,False,dialect,,,,,,0,0,0,
alin1238,indo1319,sout2672,Alingar,False,dialect,,,,,,0,0,0,
alip1234,sign1238,vill1244,Alipur Sign Language,False,language,16.843564,77.107525,,,,0,0,0,IN
alit1234,aust1307,siss1244,Ali-Tumleo,False,family,,,,,,0,2,2,
aliw1234,tuuu1241,xamm1241,Aliwal North,False,dialect,,,,,,0,0,0,
alla1246,indo1319,iron1242,Allagir,False,dialect,,,,,,0,0,0,
alla1247,drav1251,mala1541,Allar,False,language,11.0803,76.6593,all,,,0,0,0,IN
alla1248,atla1278,avik1242,Alladian,False,language,5.22371,-4.42647,ald,,,0,0,0,CI
alla1249,aust1307,lari1255,Allang,False,dialect,,,,,,0,0,0,
alla1250,tung1282,midd1358,Allaikha,False,dialect,,,,,,0,0,0,
alle1238,huar1251,huar1251,Allentiac,False,language,-33.480938,-68.096924,,,,0,0,0,AR
alll1234,indo1319,neda1234,Ål,False,dialect,,,,,,0,0,0,
almu1234,afro1255,sout3119,al-Murrah-Ajman,False,dialect,,,,,,0,0,0,
alng1239,pama1250,leni1237,Alngith,False,language,-12.5324,141.938,aid,,,0,0,0,AU
aloa1235,otom1299,sier1251,Aloápam Zapotec,False,language,17.4137,-96.7438,zaq,,,0,0,0,MX
aloa1239,afro1255,kwan1285,Aloa,False,dialect,,,,,,0,0,0,
alop1235,sino1245,phol1236,Alo Phola,False,language,23.59,101.933,ypo,,,0,0,0,CN
alor1246,nilo1247,nort2816,Alor (Nilotic),False,dialect,,,,,,0,0,0,
alor1247,aust1307,lama1293,Alorese,False,language,-8.20382,124.264,aol,,,0,0,0,ID
alor1249,timo1261,timo1261,Alor-Pantar,False,family,,,,,,9,19,52,
alor1250,timo1261,alor1249,Alor,False,family,,,,,,7,14,46,
alor1252,aust1307,kupa1239,Alor Malay,False,dialect,,,,,,0,0,0,
alpi1238,indo1319,lomb1257,Alpine Lombard,False,dialect,,,,,,0,0,0,
alqo1238,afro1255,mosu1234,Christian Alqosh,False,dialect,,,,,,0,0,0,
alsa1241,indo1319,lowa1241,Alsatian,False,dialect,,,,,,0,0,0,
alsa1242,sign1238,vill1244,Al-Sayyid Bedouin Sign Language,False,language,31.284444,34.916111,syy,,,0,0,0,IL
alse1251,,,Alsea-Yaquina,False,language,44.408,-123.94,aes,,,0,0,2,US
alse1252,alse1251,alse1251,Alsea,False,dialect,,,,,,0,0,0,
alta1277,turk1311,sout2694,Altai-Kizi,False,dialect,,,,,,0,0,0,
alta1279,mong1349,oira1262,Altai Torguud,False,dialect,,,,,,0,0,0,
alta1280,mong1349,oira1262,Altai Uriankhai,False,dialect,,,,,,0,0,0,
alto1237,basq1248,basq1248,Alto Navarro Meridional,False,dialect,,,,,,0,0,0,
alto1238,basq1248,basq1248,Alto Navarro Septentrional,False,dialect,,,,,,0,0,0,
alto1249,araw1281,araw1281,Alto Orinoco,False,family,,,,,,1,3,6,
alto1250,araw1281,araw1281,Medio Rio Negro,False,family,,,,,,2,4,0,
alts1234,indo1319,nort3175,Altsächsisch,False,family,,,,,,5,8,60,
alug1235,sino1245,phup1236,Alugu,False,language,23.0,103.0,aub,,,0,0,0,CN
aluk1238,drav1251,kann1259,Alu Kurumba,False,language,11.3456,76.7995,xua,,,0,0,0,IN
aluk1239,indo1319,ndyu1242,Aluku,False,dialect,,,,,,0,0,0,
alum1246,atla1278,alum1251,Alumu-Tesu,False,language,9.01513,8.55956,aab,,,0,0,2,NG
alum1247,atla1278,alum1246,Alumu,False,dialect,,,,,,0,0,0,
alum1248,aust1307,taga1273,Alumbis,False,dialect,,,,,,0,0,0,
alum1249,atla1278,benu1248,Alumic,False,family,,,,,,6,10,2,
alum1250,atla1278,alum1249,Alumu-Toro,False,family,,,,,,2,5,2,
alum1251,atla1278,alum1250,Alumu-Akpondu,False,family,,,,,,0,2,2,
alun1238,aust1307,ulat1237,Alune,False,language,-3.11477,128.394,alp,,,0,0,5,ID
aluo1235,sino1245,unun9956,Aluo,False,language,26.0,102.0,yna,,,0,0,0,CN
alur1249,cent2225,lugb1240,Aluru,False,dialect,,,,,,0,0,0,
alur1250,nilo1247,adho1241,Alur,False,language,2.36213,31.0016,alz,,,0,0,4,CD UG
alut1245,chuk1271,kory1247,Alutor,False,language,60.3844,165.653,alr,,,0,0,3,RU
alut1246,chuk1271,alut1245,Alutorskij,False,dialect,,,,,,0,0,0,
aluu1242,atla1278,ikwe1242,Aluu,False,dialect,,,,,,0,0,0,
aluu1243,aust1307,mono1273,Alu,False,dialect,,,,,,0,0,0,
alvi1241,indo1319,sout3177,Alviri-Vidari,False,language,35.0075,50.3794,avd,,,0,0,2,IR
alvi1242,indo1319,alvi1241,Alvir,False,dialect,,,,,,0,0,0,
alya1239,pama1250,aran1263,Alyawarr,False,language,-21.0427,136.835,aly,,,0,0,0,AU
alyk1238,nakh1245,kryt1240,Alyk,False,dialect,,,,,,0,0,0,
amad1240,indo1319,sout3317,Amadiye Kurdish,False,dialect,,,,,,0,0,0,
amad1244,afro1255,lish1247,Amadiya Jewish Neo-Aramaic,False,dialect,,,,,,0,0,0,
amah1245,aust1307,elpa1239,Amahai,False,language,-3.32028,128.939,amq,,,0,0,3,ID
amah1246,pano1259,head1239,Amahuaca,False,language,-10.2012,-72.3208,amc,,,0,0,2,BR PE
amai1246,nucl1709,croi1234,Amaimon,False,language,-5.18742,145.368,ali,,,0,0,0,PG
amai1247,nucl1709,dano1240,Amaizuho,False,dialect,,,,,,0,0,0,
amal1242,sepi1257,sepi1257,Amal,False,language,-4.04517,141.995,aad,,,0,0,0,PG
amal1243,aust1307,thre1238,Amalumute,False,family,,,,,,2,7,9,
amam1245,japo1237,nort3255,Amami,False,family,,,,,,3,6,6,
amam1246,goil1242,weri1254,Amam,False,language,-7.9,146.92,,,,0,0,0,PG
amam1247,sign1238,vill1244,Amami O Shima Sign Language,False,language,28.268372,129.358991,jks,,,0,0,0,JP
aman1261,atla1278,batu1255,Amanda-Afi,False,dialect,,,,,,0,0,0,
aman1262,atla1278,eman1238,Amanavil,False,dialect,,,,,,0,0,0,
aman1263,mand1469,east2426,Amana,False,dialect,,,,,,0,0,0,
aman1264,aust1307,uabm1237,Amanuban-Amanatun,False,dialect,,,,,,0,0,0,
aman1265,bord1247,wari1265,Amanab,False,language,-3.51516,141.178,amn,,,0,0,0,PG
aman1266,tupi1275,araw1290,Amanayé,False,language,-3.79772,-48.6613,ama,,,0,0,0,BR
amap1240,left1242,nucl1244,Ama (Papua New Guinea),False,language,-4.20192,141.658,amm,,,0,0,0,PG
amap1241,book1242,book1242,Amapá Creole,True,language,,,amd,,,0,0,0,
amar1241,araw1281,wapi1253,Amariba,False,dialect,,,,,,0,0,0,
amar1271,iwai1246,iwai1246,Amurdak,False,language,-11.9876,132.878,amg,,,0,0,0,AU
amar1272,aust1307,sout2874,Amara,False,language,-5.55778,148.68,aie,,,0,0,0,PG
amar1273,aust1307,uabm1238,Amarasi,False,language,-10.21751,123.96373,aaz,,,0,0,4,ID
amar1274,hara1260,hara1260,Amarakaeri,False,language,-12.4931,-70.5533,amr,,,0,0,1,PE
amar1275,guah1252,cuib1242,Amaruwa,False,dialect,,,,,,0,0,0,
amar1281,afro1255,beja1238,Amara (Beja),False,dialect,,,,,,0,0,0,
amas1236,nyim1244,nyim1244,Ama (Sudan),False,language,12.0993,29.4332,nyi,,,0,0,0,SD
amat1238,otom1299,amat1239,Amatlán Zapotec,False,language,16.2707,-96.4003,zpo,,,0,0,0,MX
amat1239,otom1299,macr1276,Amatecano,False,family,,,,,,0,2,0,
amay1238,atla1278,eman1238,Amayo,False,dialect,,,,,,0,0,0,
amba1263,atla1278,komo1265,Amba (Uganda),False,language,0.81206,30.0014,rwm,,,0,0,3,CD UG
amba1264,aust1307,kend1254,Ambawang,False,dialect,,,,,,0,0,0,
amba1265,aust1307,ansu1238,Ambai,False,language,-1.88126,136.526,amk,,,0,0,3,ID
amba1266,aust1307,utup1238,Amba (Solomon Islands),False,language,-11.2958,166.498,utp,,,0,0,0,SB
amba1267,aust1307,samb1319,Ambala Ayta,False,language,14.8156,120.283,abc,,,0,0,0,PH
amba1268,nucl1709,bina1277,Ambasi,False,dialect,,,,,,0,0,0,
amba1269,kera1258,east2864,Ambakich,False,language,-4.23181,144.285,aew,,,0,0,2,PG
amba1270,aust1307,nort3205,Ambae,False,family,,,,,,0,2,5,
ambe1246,uncl1493,uncl1493,Ambermo,False,language,-1.763355,137.903651,,,,0,0,0,ID
ambe1247,atla1278,wide1239,Ambele,False,language,5.94043,9.62028,ael,,,0,0,0,CM
ambe1248,aust1307,west2817,Ambelau,False,language,-3.85919,127.196,amv,,,0,0,0,ID
ambe1249,aust1307,raja1255,Ambel-Biga,False,family,,,,,,0,2,2,
ambl1237,aust1307,sout3194,Amblong,False,language,-15.5169,166.95,alm,,,0,0,0,VU
ambo1247,indo1319,vasa1239,Ambodi,False,dialect,,,,,,0,0,0,
ambo1248,atla1278,lala1264,Ambo (Lala-Bisa),False,dialect,,,,,,0,0,0,
ambo1249,atla1278,nort3192,Ambo,False,language,7.07637,10.7798,amb,,,0,0,0,NG
ambo1250,aust1307,ambo1253,Ambonese Malay,False,language,-3.71342,128.184,abs,,,0,0,3,ID
ambo1252,quec1387,yaru1256,Ambo-Pasco Quechua,False,language,-10.5138,-76.1135,qva,,,0,0,0,PE
ambo1253,aust1307,east2743,Ambonic Malay,False,family,,,,,,0,2,3,
ambo1254,aust1307,sera1270,Ambonic,False,family,,,,,,2,4,11,
ambo1255,aust1307,ambo1250,Ambon Malay,False,dialect,,,,,,0,0,0,
ambr1239,nucl1708,yang1294,Ambrak,False,language,-3.61,142.56,aag,,,0,0,0,PG
ambr1240,aust1307,cent2269,Ambrym,False,family,,,,,,2,6,9,
ambu1244,aust1307,wand1267,Ambumi,False,dialect,,,,,,0,0,0,
ambu1245,aust1307,keni1249,Ambual,False,dialect,,,,,,0,0,0,
ambu1246,nduu1242,nucl1642,Ambulas-Hanga-Hundi,False,family,,,,,,0,2,4,
ambu1247,nduu1242,ambu1246,Ambulas,False,language,-3.7801,143.059,abt,,,0,0,4,PG
amda1238,fura1235,fura1235,Amdang,False,language,14.7528,20.8912,amj,,,0,0,0,TD
amdo1237,sino1245,tibe1276,Amdo Tibetan,False,language,34.5177,100.485,adx,,,0,0,23,CN
amdo1238,sino1245,west2413,Amdo of Hor,False,dialect,,,,,,0,0,0,
amel1241,nucl1709,gumm1240,Amele,False,language,-5.29126,145.687,aey,,,0,0,3,PG
amem1235,west2434,waga1259,Ame-Manda,False,family,,,,,,0,2,0,
amen1242,atla1278,wasa1244,Amenfi,False,dialect,,,,,,0,0,0,
amen1243,cent2225,mamv1243,Amengi,False,dialect,,,,,,0,0,0,
amer1248,sign1238,amer1258,American Sign Language,False,language,33.8117,-81.6121,ase,,,0,0,2,BB BF BJ BO CA CD CF CI CN GA GH JM KE MG MR NG PH SG TD TG US ZW
amer1254,indo1319,stan1288,Latin American Spanish,False,dialect,,,,,,0,0,26,
amer1255,pidg1258,engl1287,American Indian Pidgin English,False,language,,,,,,0,0,0,US
amer1256,book1242,book1242,Amerax,True,language,,,aex,,,0,0,0,
amer1258,sign1238,asli1244,American Sign,False,family,,,,,,0,3,2,
amer1259,indo1319,sout3302,American Inland South English,False,dialect,,,,,,0,0,2,
amer1260,sign1238,amer1248,American Sign Language in the USA,False,dialect,,,,,,0,0,0,
amfo1237,aust1307,uabm1237,Amfoan-Fatule'u-Amabi,False,dialect,,,,,,0,0,0,
amga1235,aust1307,ifug1247,Amganad Ifugao,False,language,16.9016,121.042,ifa,,,0,0,2,PH
amha1244,afro1255,tran1288,Amharic-Argobba,False,family,,,,,,0,2,0,
amha1245,afro1255,amha1244,Amharic,False,language,11.708182,39.543456,amh,,,0,0,0,DJ ET
amie1238,indo1319,pica1241,Amienois,False,dialect,,,,,,0,0,0,
amii1238,west2434,amem1235,Ami,False,language,-13.5573,130.04,amy,,,0,0,0,AU
amik1238,book1242,book1242,Amikoana,True,language,,,akn,,,0,0,0,
amis1245,indo1319,penn1240,Amish Pennsylvania German,False,dialect,,,,,,0,0,0,
amis1246,aust1307,cent2103,Amis,False,language,23.0917,121.348,ami,,,0,0,4,TW
ammo1234,afro1255,anci1244,Ammonite,False,dialect,,,qgg,,,0,0,0,JO
amoi1234,tupi1275,tupi1273,Amoipira,False,dialect,,,,,,0,0,0,
amol1235,nucl1708,brag1241,Mol,False,language,-3.46843,142.532,alx,,,0,0,0,PG
